   0.521868E+00   0.191236E+00
   0.532411E+00   0.183248E+00
   0.543166E+00   0.175492E+00
   0.554139E+00   0.168033E+00
   0.565333E+00   0.160933E+00
   0.576753E+00   0.154157E+00
   0.588404E+00   0.147663E+00
   0.600291E+00   0.141388E+00
   0.612418E+00   0.135341E+00
   0.624789E+00   0.129538E+00
   0.637411E+00   0.123982E+00
   0.650288E+00   0.118664E+00
   0.663424E+00   0.113566E+00
   0.676826E+00   0.108676E+00
   0.690499E+00   0.103981E+00
   0.704448E+00   0.994750E-01
   0.718679E+00   0.951529E-01
   0.733197E+00   0.910094E-01
   0.748009E+00   0.870386E-01
   0.763119E+00   0.832338E-01
   0.778536E+00   0.795877E-01
   0.794263E+00   0.760939E-01
   0.810308E+00   0.727462E-01
   0.826677E+00   0.695388E-01
   0.843378E+00   0.664664E-01
   0.860415E+00   0.635238E-01
   0.877797E+00   0.607060E-01
   0.895529E+00   0.580079E-01
   0.913620E+00   0.554248E-01
   0.932076E+00   0.529521E-01
   0.950906E+00   0.505852E-01
   0.970115E+00   0.483198E-01
   0.989713E+00   0.461519E-01
   0.100971E+01   0.440773E-01
   0.103010E+01   0.420924E-01
   0.105091E+01   0.401933E-01
   0.107214E+01   0.383766E-01
   0.109380E+01   0.366388E-01
   0.111590E+01   0.349767E-01
   0.113844E+01   0.333873E-01
   0.116144E+01   0.318676E-01
   0.118490E+01   0.304148E-01
   0.120884E+01   0.290261E-01
   0.123326E+01   0.276986E-01
   0.125817E+01   0.264298E-01
   0.128359E+01   0.252170E-01
   0.130952E+01   0.240580E-01
   0.133597E+01   0.229504E-01
   0.136296E+01   0.218921E-01
   0.139049E+01   0.208811E-01
   0.141858E+01   0.199153E-01
   0.144724E+01   0.189928E-01
   0.147648E+01   0.181117E-01
   0.150630E+01   0.172703E-01
   0.153673E+01   0.164667E-01
   0.156778E+01   0.156995E-01
   0.159945E+01   0.149670E-01
   0.163176E+01   0.142676E-01
   0.166472E+01   0.136000E-01
   0.169835E+01   0.129628E-01
   0.173266E+01   0.123545E-01
   0.176766E+01   0.117740E-01
   0.180337E+01   0.112200E-01
   0.183980E+01   0.106913E-01
   0.187697E+01   0.101869E-01
   0.191489E+01   0.970575E-02
   0.195357E+01   0.924673E-02
   0.199304E+01   0.880885E-02
   0.203330E+01   0.839117E-02
   0.207437E+01   0.799277E-02
   0.211628E+01   0.761281E-02
   0.215903E+01   0.725046E-02
   0.220265E+01   0.690493E-02
   0.224714E+01   0.657547E-02
   0.229254E+01   0.626135E-02
   0.233885E+01   0.596187E-02
   0.238610E+01   0.567639E-02
   0.243430E+01   0.540427E-02
   0.248348E+01   0.514489E-02
   0.253365E+01   0.489769E-02
   0.258483E+01   0.466210E-02
   0.263705E+01   0.443759E-02
   0.269032E+01   0.422366E-02
   0.274466E+01   0.401982E-02
   0.280011E+01   0.382561E-02
   0.285668E+01   0.364058E-02
   0.291439E+01   0.346432E-02
   0.297326E+01   0.329641E-02
   0.303332E+01   0.313647E-02
   0.309460E+01   0.298414E-02
   0.315712E+01   0.283905E-02
   0.322090E+01   0.270088E-02
   0.328596E+01   0.256930E-02
   0.335234E+01   0.244401E-02
   0.342006E+01   0.232471E-02
   0.348916E+01   0.221112E-02
   0.355964E+01   0.210297E-02
   0.363155E+01   0.200002E-02
   0.370491E+01   0.190201E-02
   0.377976E+01   0.180872E-02
   0.385611E+01   0.171992E-02
   0.393401E+01   0.163540E-02
   0.401348E+01   0.155496E-02
   0.409456E+01   0.147841E-02
   0.417727E+01   0.140556E-02
   0.426166E+01   0.133624E-02
   0.434775E+01   0.127028E-02
   0.443558E+01   0.120752E-02
   0.452519E+01   0.114781E-02
   0.461660E+01   0.109100E-02
   0.470987E+01   0.103696E-02
   0.480501E+01   0.985554E-03
   0.490208E+01   0.936653E-03
   0.500111E+01   0.890140E-03
   0.510214E+01   0.845900E-03
   0.520521E+01   0.803825E-03
   0.531036E+01   0.763810E-03
   0.541763E+01   0.725756E-03
   0.552708E+01   0.689570E-03
   0.563873E+01   0.655160E-03
   0.575264E+01   0.622442E-03
   0.586885E+01   0.591334E-03
   0.598741E+01   0.561757E-03
   0.610836E+01   0.533639E-03
   0.623176E+01   0.506907E-03
   0.635765E+01   0.481496E-03
   0.648609E+01   0.457341E-03
   0.661711E+01   0.434380E-03
   0.675079E+01   0.412556E-03
   0.688716E+01   0.391814E-03
   0.702629E+01   0.372100E-03
   0.716823E+01   0.353365E-03
   0.731304E+01   0.335560E-03
   0.746077E+01   0.318641E-03
   0.761149E+01   0.302563E-03
   0.776525E+01   0.287286E-03
   0.792212E+01   0.272771E-03
   0.808217E+01   0.258979E-03
   0.824543E+01   0.245876E-03
   0.841200E+01   0.233428E-03
   0.858193E+01   0.221602E-03
